item,freq
立部伎－刺雅乐之替也,1
华原磬－刺乐工非其人也,1
上阳白发人－愍怨旷也,1
胡旋女－戒近习也（天宝末，康居国献之）,1
新丰折臂翁－戒边功也,1
太行路－借夫妇以讽君臣之不终也,1
司天台－引古以儆今也,1
捕蝗－刺长吏也,1
昆明春－思王泽之广被也,1
城盐州－美圣谟而诮边将也（贞元壬申岁，特诏城之）,1
道州民－美臣遇明主也,1
驯犀－感为政之难终也,1
五弦弹－恶郑之夺雅也,1
蛮子朝－刺将骄而相备位也,1
骠国乐－欲王化之先迩后远也（贞元十七年来献之）,1
缚戎人－达穷民之情也,1
骊宫高－美天子重惜人之财力也,1
百炼镜－辨皇王鉴也,1
青石－激忠烈也,1
两朱阁－刺佛寺浸多也,1
西凉伎－刺封疆之臣也,1
八骏图－戒奇物、惩佚游也,1
涧底松－念寒俊也,1
牡丹芳－美天子忧农也,1
红线毯－忧蚕桑之费也,1
杜陵叟－伤农夫之困也,1
缭绫－念女工之劳也,1
卖炭翁－苦官市也,1
母别子－刺新间旧也,1
阴山道－疾贪虏也,1
时世妆－儆戎也,1
李夫人－鉴嬖惑也,1
陵园妾－怜幽闭也（一作托幽闭，喻被谗遭黜也）,1
盐商妇－恶幸人也,1
杏为梁－刺居处僭也,1
井底引银瓶－止淫奔也,1
官牛－讽执政也,1
紫毫笔－讥失职也,1
隋堤柳－悯亡国也,1
草茫茫－惩厚葬也,1
古冢狐－戒艳色也,1
黑潭龙－疾贪吏也,1
天可度－恶诈人也,1
秦吉了－哀冤民也,1
鸦九剑－思决壅也,1
采诗官－监前王乱亡之由也,1
常乐里闲居偶题十六韵兼寄刘十五公舆王十…时为校书郎,1
答元八宗简同游曲江后明日见赠,1
首夏同诸校正游开元观，因宿玩月,1
永崇里观居,1
早送举人入试,1
招王质夫（自此后诗为盩厔尉时作）,1
祗役骆口，因与王质夫同游秋山，偶题三韵,1
见萧侍御忆旧山草堂诗，因以继和,1
病假中南亭闲望,1
仙游寺独宿,1
前庭凉夜,1
官舍小亭闲望,1
早秋独夜,1
听弹古渌水（琴曲名）,1
松斋自题（时为翰林学士）,1
冬夜与钱员外同直禁中,1
和钱员外禁中夙兴见示,1
夏日独直，寄萧侍御,1
松声（修行里张家宅南亭作）,1
禁中,1
赠吴丹,1
初除户曹，喜而言志,1
秋居书怀,1
禁中晓卧，因怀王起居,1
养拙,1
寄李十一建,1
旅次华州，赠袁右丞,1
酬杨九弘贞长安病中见寄,1
禁中寓直梦游仙游寺,1
赠能七伦,1
题杨颖士西亭,1
题赠郑秘书征君石沟溪隐居,1
及第后归觐，留别诸同年,1
清夜琴兴,1
郊陶潜体诗十六首,1
自题写真（时为翰林学士）,1
遣怀（自此后诗在渭村作）,1
渭上偶钓,1
隐几,1
适意二首,1
首夏病间,1
晚春酤酒,1
兰若寓居,1
麹生访宿,1
闻庾七左降，因咏所怀,1
答卜者,1
归田三首,1
秋游原上,1
九日登西原宴望（同诸兄弟作）,1
寄同病者,1
游蓝田山卜居,1
村雪夜坐,1
东园玩菊,1
观稼,1
闻哭者,1
新构亭台，示诸弟侄,1
自吟拙什，因有所怀,1
东坡秋意，寄元八,1
咏拙,1
咏慵,1
村中留李三固言宿,1
友人夜访,1
游悟真寺诗（一百三十韵）,1
酬张十八访宿见赠（自此后诗为赞善大夫时所作）,1
朝归书寄元八,1
酬吴七见寄,1
昭国闲居,1
喜陈兄至,1
赠杓直,1
寄张十八,1
朝回游城南,1
舟行（江州路上作）,1
湓浦早冬,1
江州雪,1
题浔阳楼（自此后诗江州司马时作）,1
访陶公旧宅,1
泛湓水,1
答故人,1
官舍内新凿小池,1
读谢灵运诗,1
北亭独宿,1
约心,1
春寝,1
睡起晏坐,1
春游二林寺,1
闻早莺,1
栽杉,1
过李生,1
咏意,1
食笋,1
游石门涧,1
招东邻,1
题元十八溪亭（亭在庐山东南五老峰下）,1
香炉峰下新置草堂，即事咏怀，题于石上,1
草堂前新开一池，养鱼种荷，日有幽趣,1
白云期（黄石岩下作）,1
登香炉峰顶,1
答崔侍郎、钱舍人书问，因继以诗,1
烹葵,1
小池二首,1
闭关,1
弄龟罗,1
截树,1
望江楼上作,1
题座隅,1
昔与微之在朝日同蓄休退之心迨今十年…且结后期,1
垂钓,1
晚燕,1
赎鸡,1
秋日怀杓直（时杓直出牧澧州）,1
齐物二首,1
山下宿,1
题旧写真图,1
对酒示行简,1
夜琴,1
山中独吟,1
达理二首,1
湖亭晚望残水,1
郭虚舟相访,1
长庆二年七月自中书舍人出守杭州，路次蓝溪作,1
初出城留别,1
过骆山人野居小池（骆生弃官居此二十馀年）,1
宿清源寺,1
宿蓝溪对月（一作宿蓝桥题月）,1
自秦望赴五松驿，马上偶睡，睡觉成吟,1
邓州路中作,1
朱藤杖紫骢吟,1
桐树馆重题,1
过紫霞兰若,1
感旧纱帽（帽即故李侍郎所赠）,1
思竹窗,1
秋蝶,1
登商山最高顶,1
枯桑,1
山路偶兴,1
山雉,1
初下汉江舟中作，寄两省给舍,1
自蜀江至洞庭湖口有感而作,1
初领郡政衙退登东楼作（自此后诗到杭州后作）,1
清调吟,1
狂歌词,1
郡亭,1
立春后五日,1
郡中即事,1
郡斋暇日辱常州陈郎中使君早春晚坐水西馆书事诗…酬之,1
官舍,1
吾雏,1
题小桥前新竹招客,1
病中逢秋，招客夜酌,1
食饱,1
严十八郎中在郡日改制东南楼因名清辉未立标榜…寄严,1
南亭对酒送春,1
玩新庭树，因咏所怀,1
仲夏斋戒月,1
除官去未间,1
三年为刺史二首,1
别萱桂,1
自馀杭归宿淮口作,1
舟中李山人访宿,1
洛下卜居,1
洛中偶作（自此后在东都作）,1
赠苏少府,1
移家入新宅,1
林下闲步，寄皇甫庶子,1
池畔二首,1
春葺新居,1
赠言,1
泛春池,1
西明寺牡丹花时忆元九,1
伤杨弘贞,1
权摄昭应，早秋书事，寄元拾遗，兼呈李司录,1
秋霖中过尹纵之仙游山居,1
寄江南兄弟,1
曲江早秋,1
寄题盩厔厅前双松（两松自仙游山移植县厅）,1
翰林院中感秋怀王质夫（王居仙游山）,1
禁中月,1
赠卖松者,1
初见白发,1
别元九后咏所怀,1
禁中秋宿,1
早秋曲江感怀,1
暮春寄元九,1
早梳头,1
出关路,1
别舍弟后月夜,1
新丰路逢故人,1
金銮子晬日,1
青龙寺早夏,1
秋题牡丹丛,1
劝酒寄元九,1
曲江感秋（五年作）,1
酬张太祝晚秋卧病见寄,1
立秋日曲江忆元九,1
早朝贺雪寄陈山人,1
初与元九别后忽梦见之及寤而书适至兼寄桐花诗…此寄,1
和元九悼往（感旧蚊帱作）,1
重到渭上旧居,1
将之饶州，江浦夜泊,1
思归（时初为校书郎）,1
冀城北原作,1
客路感秋，寄明准上人,1
游襄阳怀孟浩然,1
秋暮西归途中书情,1
别杨颖士、卢克柔、殷尧藩,1
题赠定光上人,1
祇役骆口驿喜萧侍御书至兼睹新诗吟讽通宵因寄八韵,1
酬李少府曹长官舍见赠,1
晓别,1
惜栯李花,1
感逝寄远,1
秋月,1
朱陈村,1
读邓鲂诗,1
寄元九（自此后在渭村作）,1
叹老三首,1
送兄弟回雪夜,1
溪中早春,1
同友人寻涧花,1
登村东古冢,1
梦裴相公,1
别行简（时行简辟卢坦剑南东川府）,1
观儿戏,1
叹常生,1
以镜赠别,1
城上对月，期友人不至,1
念金銮子二首,1
渭村雨归,1
谕怀,1
喜友至留宿,1
西原晚望,1
村居卧病三首,1
沐浴,1
栽松二首,1
病中友人相访,1
自觉二首,1
夜雨有念,1
寄杨六（杨摄万年县尉，余为赞善大夫）,1
哭李三,1
别李十一后重寄（自此后诗江州路上作）,1
初出蓝田路作,1
仙娥峰下作,1
微雨夜行,1
再到襄阳访问旧居,1
寄微之三首,1
舟中雨夜,1
夜闻歌者（宿鄂州）,1
江楼闻砧（江州作）,1
宿东林寺,1
忆洛下故园（时淮汝寇戎未灭）,1
赠别崔五,1
春晚寄微之,1
渐老,1
送幼史,1
夜雪,1
寄行简,1
孟夏思渭村旧居寄舍弟,1
南湖晚秋,1
郡厅有树，晚荣早凋，人不识名，因题其上,1
感秋怀微之,1
因沐感发，寄朗上人二首,1
苦热喜凉,1
早秋晚望，兼呈韦侍郎,1
司马宅,1
司马厅独宿,1
梦与李七、庾三十三同访元九,1
秋槿,1
答元郎中、杨员外喜乌见寄（四十四字成）,1
初入峡有感,1
过昭君村（村在归州东北四十里）,1
自江州至忠州,1
初到忠州登东楼，寄万州杨八使君,1
郡中,1
西楼夜,1
东楼晓,1
寄王质夫,1
南宾郡斋即事，寄杨万州,1
招萧处士,1
庭槐,1
送客回晚兴,1
东楼竹,1
九日登巴台,1
东城寻春,1
早祭风伯，因怀李十一舍人,1
花下对酒二首,1
不二门,1
我身,1
哭王质夫,1
东坡种花二首,1
登城东古台,1
哭诸故人，因寄元八,1
郡中春宴，因赠诸客,1
开元寺东池早春,1
东溪种柳,1
卧小斋,1
步东坡,1
征秋税毕，题郡南亭,1
蚊蟆,1
登龙昌上寺望江南山，怀钱舍人,1
郊下,1
岁晚,1
负冬日,1
委顺,1
宿溪翁（时初除郎官赴朝）,1
重过寿泉，忆与杨九别时，因题店壁,1
西掖早秋直夜书意（自此后中书舍人时作）,1
庭松,1
竹窗,1
同韩侍郎游郑家池吟诗小饮,1
晚归有感,1
曲江感秋二首,1
玩松竹二首,1
衰病无趣，因吟所怀,1
逍遥咏,1
生离别,1
浩歌行,1
王夫子,1
江南遇天宝乐叟,1
送张山人归嵩阳,1
醉后走笔酬刘五主簿长句之赠兼简张大贾二十四先辈昆季,1
和钱员外答卢员外早春独游曲江见寄长句,1
东墟晚歇（时退居渭村）,1
客中月,1
山鹧鸪,1
放旅雁（元和十年冬作）,1
送春归（元和十一年三月三十日作）,1
山石榴寄元九,1
画竹歌,1
真娘墓（墓在虎丘寺）,1
长恨歌,1
妇人苦,1
隔浦莲,1
寒食野望吟,1
琵琶引,1
简简吟,1
醉后狂言，酬赠萧、殷二协律,1
醉歌（示伎人商玲珑）,1
代书诗一百韵寄微之,1
和郑元及第后秋归洛下闲居（同高侍郎下隔年及第）,1
与诸同年贺座主侍郎新拜太常，同宴萧尚书亭子,1
东都冬日会诸同年宴郑家林亭（得先字）,1
叙德书情四十韵，上宣歙翟中丞,1
和渭北刘大夫借便秋遮虏，寄朝中亲友,1
题故曹王宅（宅在檀溪）,1
自江陵之徐州路上寄兄弟,1
酬哥舒大见赠,1
和谈校书秋夜感怀，呈朝中亲友,1
感秋寄远,1
春题华阳观（观即华阳公主故宅有旧内人存焉）,1
秋雨中赠元九,1
答韦八,1
华阳观桃花时招李六拾遗饮,1
和友人洛中春感,1
送张南简入蜀,1
寄陆补阙（前年同登科）,1
华阳观中八月十五日夜招友玩月,1
曲江忆元九,1
过刘三十二故宅,1
下邽庄南桃花,1
三月三十日题慈恩寺,1
看恽家牡丹花戏赠李二十,1
春中与卢四周谅华阳观同居,1
自城东至以诗代书，戏招李六拾遗、崔二十六先辈,1
盩厔县北楼望山（自此后诗为畿尉时作）,1
县西郊秋寄赠马造,1
别韦苏州,1
戏题新栽蔷薇（时尉盩厔）,1
酬王十八、李大见招游山,1
县南花下醉中留刘五,1
宿杨家,1
醉中留别杨六兄弟（三月二十日别）,1
醉中归盩厔,1
游云居寺，赠穆三十六地主,1
和王十八蔷薇涧花时有怀萧侍御兼见赠,1
再因公事到骆口驿,1
期李二十文略、王十八质夫不至，独宿仙游寺,1
酬赵秀才赠新登科诸先辈,1
过天门街,1
惜玉蕊花，有怀集贤王校书起,1
春送卢秀才下第游太原谒严尚书,1
长安送柳大东归,1
社日关路作,1
重到毓村宅有感,1
乱后过流沟寺,1
叹发落,1
留别吴七正字,1
除夜宿洺州,1
邯郸冬至夜思家,1
冬至夜怀湘灵,1
感故张仆射诸妓,1
游仙游山,1
见尹公亮新诗，偶赠绝句,1
长安闲居,1
早春独游曲江（时为校书郎）,1
秘书省中忆旧山,1
凉夜有怀（自此后诗并未应举时作）,1
送武士曹归蜀（士曹即武中丞兄）,1
江南送北客，因凭寄徐州兄弟书（时年十五）,1
赋得古原草送别,1
夜哭李夷道,1
病中作（时年十八）,1
旅次景空寺宿幽上人院,1
长安正月十五日,1
过高将军墓,1
寒食卧病,1
宿桐庐馆，同崔存度醉后作,1
江楼望归（时避难在越中）,1
除夜寄弟妹,1
寒食月夜,1
感芍药花，寄正一上人,1
秋暮郊居书怀,1
为薛台悼亡,1
途中寒食,1
题流沟寺古松,1
感月悲逝者,1
代邻叟言怀,1
自河南经乱关内阻饥兄弟离散各在一处…符离及下邽弟妹,1
长安早春旅怀,1
寒闺夜,1
寄湘灵,1
冬至宿杨梅馆,1
临江送夏瞻（瞻年七十馀）,1
冬夜示敏巢（时在东都宅）,1
客中守岁（在柳家庄）,1
问淮水,1
宿樟亭驿,1
及第后忆旧山,1
题李次云窗竹,1
花下自劝酒,1
题李十一东亭,1
春村,1
题施山人野居,1
翰林中送独孤二十七起居罢职出院,1
重寻杏园,1
曲江独行（自此后在翰林时作）,1
同李十一醉忆元九,1
同钱员外题绝粮僧巨川,1
绝句代书赠钱员外,1
晚秋有怀郑中旧隐,1
禁中九日对菊花酒忆元九,1
送王十八归山，寄题仙游寺,1
答张籍，因以代书,1
曲江早春,1
见元九悼亡诗，因以此寄,1
杏园花落时招钱员外同醉,1
重题西明寺牡丹（时元九在江陵）,1
同钱员外禁中夜直,1
禁中夜作，书与元九,1
八月十五日夜禁中独直，对月忆元九,1
寄陈式五兄,1
庾顺之以紫霞绮远赠，以诗答之,1
送元八归凤翔,1
雨雪放朝，因怀微之,1
闻微之江陵卧病以大通中散碧腴垂云膏寄之因题四韵,1
酬钱员外雪中见寄,1
重酬钱员外,1
独酌忆微之（时对所赠醆）,1
微之宅残牡丹,1
新磨镜,1
感发落,1
八月十五日夜闻崔大员外翰林独直对酒玩月…偶题是诗,1
酬王十八见寄,1
立春日酬钱员外曲江同行见赠,1
和钱员外青龙寺上方望旧山,1
宴周皓大夫光福宅（座上作）,1
晚秋夜,1
惜牡丹花二首,1
答元奉礼同宿见赠,1
答马侍御见赠,1
上巳日恩赐曲江宴会即事,1
夜惜禁中桃花，因怀钱员外,1
和钱员外早冬玩禁中新菊,1
答刘戒之早秋别墅见寄,1
凉夜有怀,1
禁中闻蛩,1
秋虫,1
赠别宣上人,1
春夜喜雪，有怀王二十二,1
酬和元九东川路诗十二首·骆口驿旧题诗,1
酬和元九东川路诗十二首·南秦雪,1
酬和元九东川路诗十二首·山枇杷花二首,1
酬和元九东川路诗十二首·江楼月,1
酬和元九东川路诗十二首·亚枝花,1
酬和元九东川路诗十二首·江上笛,1
酬和元九东川路诗十二首·嘉陵夜有怀二首,1
酬和元九东川路诗十二首·夜深行,1
酬和元九东川路诗十二首·望驿台（三月三十日）,1
酬和元九东川路诗十二首·江岸梨花,1
答谢家最小偏怜女（感元九悼亡诗，因为代答三首）,1
答骑马入空台,1
答山驿梦,1
和元九与吕二同宿话旧感赠,1
忆元九,1
萧员外寄新蜀茶,1
寄上大兄（已后诗在邽林居作）,1
病中哭金銮子（小女子名）,1
寄内,1
病气,1
叹元九,1
眼暗,1
得袁相书,1
感化寺见元九、刘三十二题名处,1
游悟贞寺回山下别张殷衡,1
村居寄张殷衡,1
病中得樊大书,1
开元九诗书卷,1
昼卧,1
暮立,1
闻虫,1
寒食夜有怀,1
得钱舍人书问眼疾,1
还李十一马,1
九日寄行简,1
村居二首,1
和梦游春诗一百韵,1
王昭君二首（时年十七）,1
渭村退居，寄礼部崔侍郎、翰林钱舍人诗一百韵,1
酬卢秘书二十韵（时初奉诏除赞善大夫）,1
题卢秘书夏日新栽竹二十韵,1
渭村酬李二十见寄,1
初授赞善大夫早朝，寄李二十助教,1
欲与元八卜邻，先有是赠,1
游城南，留元九、李二十晚归,1
广宣上人以应制诗见示因以赠…居安国寺红楼院以诗供奉,1
重过秘书旧房，因题长句（时为赞善大夫）,1
重到城七绝句·见元九,1
重到城七绝句·高相宅,1
重到城七绝句·张十八,1
重到城七绝句·刘家花,1
重到城七绝句·裴五,1
重到城七绝句·仇家酒,1
重到城七绝句·恒寂师,1
靖安北街赠李二十,1
重伤小女子,1
过颜处士墓,1
题周皓大夫新亭子二十二韵,1
赋得听边鸿,1
见杨弘贞诗赋，因题绝句以自谕,1
病中早春,1
送人贬信州判官,1
曲江醉后赠诸亲故,1
和元八侍御升平新居四绝句·看花屋,1
和元八侍御升平新居四绝句·累土山,1
和元八侍御升平新居四绝句·高亭,1
和元八侍御升平新居四绝句·松树,1
醉后却寄元九,1
重寄（一作重寄元九）,1
李十一舍人松园饮小酎酒得元八侍御诗叙云在台…酬四韵,1
重到华阳观旧居,1
答劝酒,1
题王侍御池亭,1
听水部吴员外新诗，因赠绝句,1
雨夜忆元九,1
雨中携元九诗访元八侍御,1
赠杨秘书巨源,1
和武相公感韦令公旧池孔雀（同用深字）,1
寄生衣与微之，因题封上,1
梦旧,1
戏题卢秘书新移蔷薇,1
曲江夜归，闻元八见访,1
苦热题恒寂师禅室,1
微之到通州日授馆未安见尘壁间有数行字读之…因酬长句,1
得微之到官后书备知通州之事怅然有感因成四章,1
病中答招饮者,1
初贬官过望秦岭（自此后诗江州路上作）,1
蓝桥驿见元九诗（诗中云：江陵归时逢春雪）,1
韩公堆寄元九,1
发商州,1
武关南见元九题山石榴花见寄,1
红鹦鹉（商山路逢）,1
题四皓庙（一作题商山庙）,1
罢药,1
襄阳舟夜,1
江夜舟行,1
红藤杖,1
江上吟元八绝句,1
途中感秋,1
登郢州白雪楼,1
舟夜赠内,1
臼口阻风十日,1
浦中夜泊,1
卢侍御与崔评事为予于黄鹤楼置宴，宴罢同望,1
舟中读元九诗,1
舟行阻风，寄李十一舍人,1
雨中题衰柳,1
题王处士郊居,1
岁晚旅望,1
晏坐闲吟,1
题李山人,1
江楼偶宴赠同座,1
岁暮道情二首,1
读李杜诗集，因题卷后,1
强酒,1
独树浦雨夜寄李六郎中,1
听崔七妓人筝,1
望江州,1
初到江州,1
醉后题李、马二妓,1
卢侍御小妓乞诗，座上留赠,1
东南行一百韵寄通州元九侍御澧州李十一舍人…窦七校书,1
谪居,1
初到江州寄翰林张、李、杜三学士,1
宿西林寺,1
江楼宴别,1
题山石榴花,1
代春赠,1
答春,1
樱桃花下叹白发,1
惜落花，赠崔二十四,1
移山樱桃,1
官舍闲题,1
晚春登大云寺南楼，赠常禅师,1
北楼送客归上都,1
北亭招客,1
宿西林寺，早赴东林满上人之会因寄崔二十二员外,1
游宝称寺,1
早春闻提壶鸟，因题邻家,1
见紫薇花忆微之,1
蔷薇花一丛独死，不知其故，因有是篇,1
湖亭望水,1
忆微之伤仲远（李三仲远去年春丧）,1
过郑处士,1
霖雨苦多，江湖暴涨，块然独望，因题北亭,1
春末夏初闲游江郭二首,1
红藤杖（杖出南蛮）,1
风雨中寻李十一，因题船上,1
题庐山山下汤泉,1
寄蕲州簟与元九，因题六韵（时元九鳏居）,1
题元八溪居,1
晚出西郊,1
阶下莲,1
端居咏怀,1
夜宿江浦，闻元八改官，因寄此什,1
百花亭,1
江楼早秋,1
送客之湖南,1
百花亭晚望夜归,1
寻李道士山居，兼呈元明府,1
四十五,1
寄李相公、崔侍郎、钱舍人,1
厅前桂,1
寻王道士药堂，因有题赠,1
南浦岁暮对酒，送王十五归京,1
闻李十一出牧澧州，崔二十二出牧果州，因寄绝句,1
元和十二年淮寇未平诏停岁仗愤然有感率尔成章,1
庾楼新岁,1
上香炉峰,1
忆微之,1
雨夜赠元十八,1
寒食江畔,1
三月三日登庾楼寄庾三十二,1
闻李六景俭自河东令授唐邓行军司马，以诗贺之,1
石榴树（一作石楠树）,1
大林寺桃花,1
早发楚城驿,1
箬岘东池,1
建昌江,1
哭从弟,1
香炉峰下新卜山居，草堂初成，偶题东壁,1
山中问月,1
正月十五日夜东林寺学禅偶怀蓝田杨主簿因呈智禅师,1
临水坐,1
遗爱寺,1
山中与元九书，因题书后,1
黄石岩下作,1
戏赠李十三判官,1
醉中戏赠郑使君（时使君先归，留妓乐重饮）,1
江亭夕望,1
酬元员外三月三十日慈恩寺相忆见寄,1
偶然二首,1
谢李六郎中寄新蜀茶,1
携诸山客同上香炉峰遇雨而还沾濡狼藉互相笑谑题此解嘲,1
彭蠡湖晚归,1
酬赠李炼师见招,1
西河雨夜送客,1
登西楼忆行简,1
罗子,1
读僧灵彻诗,1
听李士良琵琶（人各赋二十八字）,1
戏问山石榴,1
编集拙诗成一十五卷因题卷末戏赠元九、李二十,1
湖上闲望,1
江南谪居十韵,1
江楼夜吟元九律诗，成三十韵,1
浔阳岁晚，寄元八郎中、庾三十二员外,1
元九以绿丝布白轻褣见寄制成衣服以诗报知,1
清明日送韦侍御贬虔州,1
九江春望,1
晚题东林寺双池,1
赠内子,1
送客春游岭南二十韵,1
自悲,1
寻郭道士不遇,1
浔阳春三首（元和十二年作）·春生,1
浔阳春三首·春来,1
浔阳春三首·春去,1
梦微之（十二年八月二十日夜）,1
赠韦炼师,1
问刘十九,1
得行简书，闻欲下峡，先以诗寄,1
南湖早春,1
元十八从事南海欲出庐山临别旧居有恋泉声之什…伸别情,1
题韦家泉池,1
醉中对红叶,1
点额鱼,1
闻龟儿咏诗,1
东墙夜合树去秋为风雨所摧，今年花时，怅然有感,1
梦亡友刘太白同游彰敬寺,1
与果上人殁时题此诀别，兼简二林僧社,1
赠写真者,1
刘十九同宿（时淮寇初破）,1
十二年冬江西温暖，喜元八寄金石棱到，因题此诗,1
闲意,1
送友人上峡赴东川辟命,1
夜送孟司功,1
题诗屏风绝句,1
偶宴有怀,1
山中酬江州崔使君见寄,1
闻李尚书拜相，因以长句寄贺微之,1
雨中赴刘十九二林之期及到寺刘已先去因以四韵寄之,1
蔷薇正开春酒初熟因招刘十九张大夫崔二十四同饮,1
李白墓,1
戏答诸少年,1
风雨晚泊,1
题崔使君新楼,1
山中戏问韦侍御,1
赠昙禅师（梦中作）,1
寄微之,1
醉吟二首,1
晓寝,1
答元八郎中、杨十二博士,1
湖亭与行简宿,1
八月十五日夜湓亭望月,1
赠江客,1
残暑招客,1
浔阳秋怀，赠许明府,1
九日醉吟,1
问韦山人山甫,1
送萧炼师步虚词十首，卷后以二绝继之,1
赠李兵马使,1
题遗爱寺前溪松,1
庐山草堂夜雨独宿寄牛二、李七、庾三十二员外,1
闻杨十二新拜省郎，遥以诗贺,1
三月三日怀微之,1
赠韦八,1
春江闲步，赠张山人,1
春听琵琶，兼简长孙司户,1
送韦侍御量移金州司马（时予官独未出）,1
自到浔阳生三女子，因诠真理，用遣妄怀,1
江西裴常侍以优礼见待又蒙赠诗辄叙鄙诚用伸感谢,1
自江州司马授忠州刺史，仰荷圣泽，聊书鄙诚,1
除忠州，寄谢崔相公,1
初除官蒙裴常侍赠鹘衔瑞草绯袍鱼袋因谢惠贶兼抒离情,1
洪州逢熊孺登,1
初著刺史绯，答友人见赠,1
又答贺客,1
别草堂三绝句,1
钟陵饯送,1
浔阳宴别（此后忠州路上作）,1
戏赠户部李巡官,1
行次夏口，先寄李大夫,1
重赠李大夫,1
江州赴忠州，至江陵已来，舟中示舍弟五十韵,1
题岳阳楼,1
入峡次巴东,1
十年三月三十日别微之于沣上十四年…为他年会话张本也,1
题峡中石上,1
夜入瞿唐峡,1
初到忠州赠李六（一作李大夫）,1
郡斋暇日忆庐山草堂兼寄二林僧社三十韵多叙…出处之意,1
赠康叟,1
京使回，累得南省诸公书因以长句诗寄谢萧五刘二…员外,1
东城春意,1
木莲树生巴峡山谷间巴民亦呼为黄心树大者…题三绝句云,1
种桃杏,1
龙昌寺荷池,1
听竹枝赠李侍御,1
寄胡饼与杨万州,1
感樱桃花，因招饮客,1
东亭闲望,1
画木莲花图寄元郎中,1
和李澧州题韦开州经藏诗,1
九日题涂溪,1
即事寄微之,1
题郡中荔枝诗十八韵，兼寄万州杨八使君,1
留北客,1
重寄荔枝与杨使君，时闻杨使君欲种植故有落句之戏,1
和万州杨使君四绝句·竞渡,1
和万州杨使君四绝句·江边草,1
和万州杨使君四绝句·嘉庆李,1
和万州杨使君四绝句·白槿花,1
和行简望郡南山,1
种荔枝,1
送客归京,1
送萧处士游黔南,1
东楼醉,1
寄微之（时微之为虢州司马）,1
东楼招客夜饮,1
醉后戏题,1
冬至夜,1
竹枝词四首,1
酬严中丞晚眺黔江见寄,1
寄题杨万州四望楼,1
答杨使君登楼见忆,1
闻雷,1
春至,1
春江,1
题东楼前李使君所种樱桃花,1
巴水,1
送高侍御使回，因寄杨八,1
奉酬李相公见示绝句（时初闻国丧）,1
喜山石榴花开（去年自庐山移来）,1
戏赠萧处士、清禅师,1
钱虢州以三堂绝句见寄，因以本韵和之,1
代州民问,1
答州民,1
荔枝楼对酒,1
房家夜宴喜雪，戏赠主人,1
醉后赠人,1
初除尚书郎，脱刺史绯,1
留题开元寺上方,1
别种东坡花树两绝,1
别桥上竹,1
发白狗峡，次黄牛峡登高寺，却望忠州,1
棣华驿见杨八题梦兄弟诗,1
商山路驿桐树，昔与微之前后题名处,1
恻恻吟,1
德宗皇帝挽歌词四首,1
太平乐词二首（已下七首在翰林院时奉敕撰进）,1
小曲新词二首,1
闺怨词三首,1
残春曲（禁中口号）,1
长乐坡送人，赋得愁字,1
独眠吟二首,1
期不至,1
长洲苑,1
忆江柳,1
南浦别,1
三年别,1
伤春词,1
吟元郎中白须诗，兼饮雪水茶，因题壁上,1
吴七郎中山人，待制班中，偶赠绝句,1
和张十八秘书谢裴相公寄马,1
答山侣,1
早朝思退居,1
曲江亭晚望,1
初除主客郎中知制诰与王十一李七元九…同宿话旧感怀,1
西省对花忆忠州东坡新花树，因寄题东楼,1
寄题忠州小楼桃花,1
中书连直，寒食不归，因怀元九,1
春忆二林寺旧游，因寄朗、满、晦三上人,1
和元少尹新授官,1
朝回和元少尹绝句,1
重和元少尹,1
中书夜直梦忠州,1
待漏入阁书事，奉赠元九学士阁老,1
晚春重到集贤院,1
题新居寄元八,1
登龙尾道南望，忆庐山旧隐,1
冯阁老处见与严郎中酬和诗，因戏赠绝句,1
见于给事暇日上直寄南省诸郎官诗，因以戏赠,1
题新昌所居,1
西省北院新构小亭种竹开窗东通骑省…隔窗小饮各题四韵,1
酬元郎中同制加朝散大夫，书怀见赠,1
初著绯戏赠元九,1
和韩侍郎苦雨,1
连雨,1
初加朝散大夫又转上柱国,1
行简初授拾遗，同早朝入阁，因示十二韵,1
立秋日登乐游园,1
新秋早起，有怀元少尹,1
夜筝,1
妻初授邑号告身,1
送客南迁,1
旧房,1
钱侍郎使君以题庐山草堂诗见寄，因酬之,1
寄山僧（时年五十）,1
慈恩寺有感（时杓直初逝，居敬方病）,1
酬严十八郎中见示,1
寄王秘书,1
中书寓直（一作中书直堂）,1
曲江独行，招张十八,1
新居早春二首,1
新昌新居书事四十韵，因寄元郎中、张博士,1
喜敏中及第，偶示所怀,1
久不见韩侍郎，戏题四韵以寄之,1
寄白头陀,1
和韩侍郎题杨舍人林池见寄,1
勤政楼西老柳,1
偶题阁下厅,1
予与故刑部李侍郎早结道友以药术为事…旧游因贻同志,1
送冯舍人阁老往襄阳,1
莫走柳条词送别,1
酬韩侍郎、张博士雨后游曲江见寄,1
元家花,1
代人赠王员外,1
惜小园花,1
萧相公宅遇自远禅师，有感而赠,1
草词毕遇芍药初开因咏小谢红药当阶翻诗…偶成十六韵,1
喜张十八博士除水部员外郎,1
与沈、杨二舍人阁老同食敕赐樱桃玩物感恩因成十四韵,1
春夜宿直,1
夏夜宿直,1
七言十二句赠驾部吴郎中七兄,1
玉真张观主下小女冠阿容,1
龙花寺主家小尼（郭代公爱姬薛氏幼尝为尼小名仙人子）,1
访陈二,1
晚亭逐凉,1
曲江忆李十一,1
